"Node1","Node2","Correlation"
"SRP135559.OTU2","SRP135559.OTU1",-0.0391070858335001
"SRP135559.OTU62","SRP135559.OTU1",0.0268157173623731
"SRP135559.OTU71","SRP135559.OTU1",0.0144762566287435
"SRP135559.OTU82","SRP135559.OTU1",-0.0188700272658788
"SRP135559.OTU26","SRP135559.OTU2",0.0237948350651689
"SRP135559.OTU41","SRP135559.OTU2",-0.0223178520129242
"SRP135559.OTU57","SRP135559.OTU2",-0.0209978270721346
"SRP135559.OTU62","SRP135559.OTU2",-0.0280449326110081
"SRP135559.OTU68","SRP135559.OTU2",-0.0230511884182992
"SRP135559.OTU72","SRP135559.OTU2",-0.0272800999185987
"SRP135559.OTU5","SRP135559.OTU4",0.0300784154434939
"SRP135559.OTU55","SRP135559.OTU4",0.0279543770947399
"SRP135559.OTU57","SRP135559.OTU4",0.0244709858926883
"SRP135559.OTU68","SRP135559.OTU4",0.0223895908281596
"SRP135559.OTU69","SRP135559.OTU4",0.00537782964123568
"SRP135559.OTU7","SRP135559.OTU5",0.0265596544931949
"SRP135559.OTU55","SRP135559.OTU5",0.029672150767469
"SRP135559.OTU57","SRP135559.OTU5",0.0223965424945388
"SRP135559.OTU68","SRP135559.OTU5",0.0213092776538977
"SRP135559.OTU184","SRP135559.OTU5",0.0193509196181055
"SRP135559.OTU31","SRP135559.OTU6",0.0158800454289358
"SRP135559.OTU71","SRP135559.OTU6",-0.014431751910782
"SRP135559.OTU150","SRP135559.OTU6",-0.0123083666541093
"SRP135559.OTU17","SRP135559.OTU7",0.0284348822228829
"SRP135559.OTU61","SRP135559.OTU7",0.0228227611215592
"SRP135559.OTU77","SRP135559.OTU7",0.0122254589122345
"SRP135559.OTU184","SRP135559.OTU7",0.0211818387607197
"SRP135559.OTU16","SRP135559.OTU9",0.0271695318375495
"SRP135559.OTU60","SRP135559.OTU9",0.0133995878216166
"SRP135559.OTU87","SRP135559.OTU9",-0.0106390386618569
"SRP135559.OTU75","SRP135559.OTU15",0.0108400678728209
"SRP135559.OTU82","SRP135559.OTU16",-0.0171131236098587
"SRP135559.OTU87","SRP135559.OTU16",-0.0097250596615836
"SRP135559.OTU135","SRP135559.OTU16",-0.0113749521462433
"SRP135559.OTU26","SRP135559.OTU17",-0.0276190860070417
"SRP135559.OTU57","SRP135559.OTU17",0.0232266418310957
"SRP135559.OTU68","SRP135559.OTU17",0.0244149046168921
"SRP135559.OTU72","SRP135559.OTU17",0.0267569392610574
"SRP135559.OTU74","SRP135559.OTU17",-0.0163807126433039
"SRP135559.OTU114","SRP135559.OTU17",0.0102598080544396
"SRP135559.OTU184","SRP135559.OTU17",0.0259512598529009
