"Node1","Node2","Correlation"
"SRP135559.OTU5","SRP135559.OTU1",-0.0174047766149842
"SRP135559.OTU13","SRP135559.OTU1",-0.0194323895158741
"SRP135559.OTU14","SRP135559.OTU1",-0.00800749907432675
"SRP135559.OTU15","SRP135559.OTU1",-0.00789587855073405
"SRP135559.OTU16","SRP135559.OTU1",0.00748910868812345
"SRP135559.OTU22","SRP135559.OTU1",-0.0109639339699898
"SRP135559.OTU36","SRP135559.OTU1",-0.0186748796792069
"SRP135559.OTU38","SRP135559.OTU1",0.0202778562143832
"SRP135559.OTU47","SRP135559.OTU1",-0.0154792200998986
"SRP135559.OTU61","SRP135559.OTU1",-0.0133776265275606
"SRP135559.OTU64","SRP135559.OTU1",-0.0126345719709421
"SRP135559.OTU87","SRP135559.OTU1",-0.0154420101028175
"SRP135559.OTU128","SRP135559.OTU1",0.0100393771830764
"SRP135559.OTU179","SRP135559.OTU1",-0.0114794137063725
"SRP135559.OTU57","SRP135559.OTU2",-0.0231361482422646
"SRP135559.OTU102","SRP135559.OTU2",-0.0234843444611565
"SRP135559.OTU147","SRP135559.OTU2",0.0117986057292518
"SRP135559.OTU8","SRP135559.OTU4",0.0193848946806689
"SRP135559.OTU29","SRP135559.OTU4",0.00662186854167034
"SRP135559.OTU32","SRP135559.OTU4",-0.00901546641033144
"SRP135559.OTU147","SRP135559.OTU4",0.0117621592868834
"SRP135559.OTU13","SRP135559.OTU5",0.0194618434589542
"SRP135559.OTU14","SRP135559.OTU5",0.00702939236438648
"SRP135559.OTU25","SRP135559.OTU5",0.007683572539256
"SRP135559.OTU26","SRP135559.OTU5",0.0227397869318212
"SRP135559.OTU36","SRP135559.OTU5",0.0185568700369361
"SRP135559.OTU47","SRP135559.OTU5",0.0172277396917342
"SRP135559.OTU64","SRP135559.OTU5",0.0141973569229709
"SRP135559.OTU87","SRP135559.OTU5",0.0161855791406595
"SRP135559.OTU128","SRP135559.OTU5",-0.0093274937567141
"SRP135559.OTU179","SRP135559.OTU5",0.0140393062637675
"SRP135559.OTU8","SRP135559.OTU7",0.0236821125888655
"SRP135559.OTU9","SRP135559.OTU7",0.0205492464435951
"SRP135559.OTU12","SRP135559.OTU7",0.0190770070321794
"SRP135559.OTU13","SRP135559.OTU7",-0.0167660042469671
"SRP135559.OTU14","SRP135559.OTU7",-0.00730693579229813
"SRP135559.OTU77","SRP135559.OTU7",0.0155545382994269
"SRP135559.OTU78","SRP135559.OTU7",-0.00692777379807918
"SRP135559.OTU85","SRP135559.OTU7",0.0138241190191842
"SRP135559.OTU9","SRP135559.OTU8",0.0195521609303128
"SRP135559.OTU12","SRP135559.OTU8",0.0194481793612527
"SRP135559.OTU21","SRP135559.OTU8",0.0130101887300911
"SRP135559.OTU77","SRP135559.OTU8",0.0163387024664035
"SRP135559.OTU85","SRP135559.OTU8",0.0143436857307435
"SRP135559.OTU1","SRP135559.OTU9",0.0149388708196516
"SRP135559.OTU13","SRP135559.OTU9",-0.0181163001342402
"SRP135559.OTU14","SRP135559.OTU9",-0.00829110399537774
"SRP135559.OTU36","SRP135559.OTU9",-0.0163986219200576
"SRP135559.OTU38","SRP135559.OTU9",0.0195493041247402
"SRP135559.OTU78","SRP135559.OTU9",-0.00745530672769353
"SRP135559.OTU85","SRP135559.OTU9",0.0134087229104708
"SRP135559.OTU86","SRP135559.OTU9",-0.0182053604321591
"SRP135559.OTU9","SRP135559.OTU12",0.0175567865256969
"SRP135559.OTU21","SRP135559.OTU12",0.0139949892477514
