"Node1","Node2","Correlation"
"SRP135559.OTU304","SRP135559.OTU39",0.00698780110311257
"SRP135559.OTU78","SRP135559.OTU41",0.00730311145056505
"SRP135559.OTU151","SRP135559.OTU41",0.00819316056571179
"SRP135559.OTU5","SRP135559.OTU47",0.0166903078160527
"SRP135559.OTU7","SRP135559.OTU47",-0.0109518357181439
"SRP135559.OTU38","SRP135559.OTU47",-0.0201440618730979
"SRP135559.OTU61","SRP135559.OTU47",0.0118707279736272
"SRP135559.OTU64","SRP135559.OTU47",0.0122394057061096
"SRP135559.OTU78","SRP135559.OTU47",0.00826437770640113
"SRP135559.OTU87","SRP135559.OTU47",0.0155510895713066
"SRP135559.OTU128","SRP135559.OTU47",-0.0102954212255203
"SRP135559.OTU1","SRP135559.OTU51",0.0158655871594731
"SRP135559.OTU14","SRP135559.OTU51",-0.00728368911700611
"SRP135559.OTU151","SRP135559.OTU51",-0.008088955822088
"SRP135559.OTU21","SRP135559.OTU55",-0.0130305646957839
"SRP135559.OTU185","SRP135559.OTU55",0.00795147801859859
"SRP135559.OTU29","SRP135559.OTU57",-0.00657358278431887
"SRP135559.OTU180","SRP135559.OTU57",0.0107636588135086
"SRP135559.OTU87","SRP135559.OTU59",-0.0146307305987886
"SRP135559.OTU220","SRP135559.OTU59",0.0149160634864066
"SRP135559.OTU158","SRP135559.OTU61",-0.0104140010398381
"SRP135559.OTU483","SRP135559.OTU61",0.00827440411652145
"SRP135559.OTU5","SRP135559.OTU64",0.0161308188792055
"SRP135559.OTU78","SRP135559.OTU64",0.00714498125637428
"SRP135559.OTU87","SRP135559.OTU64",0.0164387203514468
"SRP135559.OTU128","SRP135559.OTU64",-0.011649714321723
"SRP135559.OTU246","SRP135559.OTU64",-0.00913407920746697
"SRP135559.OTU150","SRP135559.OTU71",0.0104758538629938
"SRP135559.OTU220","SRP135559.OTU72",0.0127513678909338
"SRP135559.OTU59","SRP135559.OTU76",0.0119131127900445
"SRP135559.OTU220","SRP135559.OTU76",0.014353201097539
"SRP135559.OTU297","SRP135559.OTU76",0.00725645015072688
"SRP135559.OTU304","SRP135559.OTU76",-0.00678869027680608
"SRP135559.OTU4","SRP135559.OTU77",0.0164270732919961
"SRP135559.OTU7","SRP135559.OTU77",0.0120931192811401
"SRP135559.OTU9","SRP135559.OTU77",0.0180821610997356
"SRP135559.OTU21","SRP135559.OTU77",0.0134641785541854
"SRP135559.OTU29","SRP135559.OTU77",0.00694940072528933
"SRP135559.OTU85","SRP135559.OTU77",0.0146564279937513
"SRP135559.OTU87","SRP135559.OTU78",0.0152107489482325
"SRP135559.OTU128","SRP135559.OTU78",-0.00879593226337648
"SRP135559.OTU151","SRP135559.OTU78",0.00776709778767258
"SRP135559.OTU304","SRP135559.OTU78",0.00645626638059082
"SRP135559.OTU227","SRP135559.OTU80",0.0157592151357229
"SRP135559.OTU29","SRP135559.OTU82",0.00684393938572411
"SRP135559.OTU57","SRP135559.OTU82",-0.0246686614236943
"SRP135559.OTU180","SRP135559.OTU82",-0.00996361727293548
"SRP135559.OTU181","SRP135559.OTU82",0.0110142149123226
"SRP135559.OTU14","SRP135559.OTU85",-0.00690144072911716
"SRP135559.OTU21","SRP135559.OTU85",0.0131023951086543
"SRP135559.OTU74","SRP135559.OTU85",-0.0219003465975327
"SRP135559.OTU9","SRP135559.OTU86",-0.0188015369553796
"SRP135559.OTU14","SRP135559.OTU86",0.00746322832359467
"SRP135559.OTU15","SRP135559.OTU86",0.00804544400754406
"SRP135559.OTU16","SRP135559.OTU86",-0.00783427673511453
"SRP135559.OTU38","SRP135559.OTU86",-0.0200199339695367
"SRP135559.OTU61","SRP135559.OTU86",0.0137704747523748
"SRP135559.OTU483","SRP135559.OTU86",0.00696867028901146
"SRP135559.OTU14","SRP135559.OTU87",0.00700640616522142
"SRP135559.OTU128","SRP135559.OTU87",-0.0106210948291582
"SRP135559.OTU36","SRP135559.OTU88",0.0157415232236251
"SRP135559.OTU184","SRP135559.OTU88",0.0159109890971547
"SRP135559.OTU87","SRP135559.OTU91",0.0141570413358807
"SRP135559.OTU304","SRP135559.OTU91",0.00686880288786433
"SRP135559.OTU57","SRP135559.OTU102",0.0261149191868397
"SRP135559.OTU64","SRP135559.OTU120",-0.011886296027668
"SRP135559.OTU128","SRP135559.OTU120",0.00938743713502195
"SRP135559.OTU150","SRP135559.OTU120",-0.00882630335354049
"SRP135559.OTU29","SRP135559.OTU124",0.00654065202469474
"SRP135559.OTU150","SRP135559.OTU124",0.00799843566235808
"SRP135559.OTU14","SRP135559.OTU128",-0.00689811989808995
"SRP135559.OTU246","SRP135559.OTU128",0.0102501316919776
"SRP135559.OTU7","SRP135559.OTU147",0.0114756946033755
"SRP135559.OTU8","SRP135559.OTU147",0.0219914812160925
"SRP135559.OTU9","SRP135559.OTU147",0.0195997985636466
"SRP135559.OTU14","SRP135559.OTU147",-0.00785141962074458
"SRP135559.OTU38","SRP135559.OTU147",0.0185698805225208
"SRP135559.OTU77","SRP135559.OTU147",0.015034831923884
"SRP135559.OTU78","SRP135559.OTU147",-0.00743031379400049
"SRP135559.OTU85","SRP135559.OTU147",0.0138875993254579
"SRP135559.OTU304","SRP135559.OTU147",-0.00622435276724623
"SRP135559.OTU227","SRP135559.OTU151",0.0140817399305286
"SRP135559.OTU13","SRP135559.OTU158",-0.0162311159275639
"SRP135559.OTU14","SRP135559.OTU158",-0.00684159459518985
"SRP135559.OTU36","SRP135559.OTU158",-0.0151927736439659
"SRP135559.OTU38","SRP135559.OTU158",0.0185372750538117
"SRP135559.OTU128","SRP135559.OTU158",0.00966983347060663
"SRP135559.OTU185","SRP135559.OTU158",-0.00755567292780249
"SRP135559.OTU246","SRP135559.OTU158",0.010281029930411
"SRP135559.OTU483","SRP135559.OTU158",-0.00790719868502606
"SRP135559.OTU4","SRP135559.OTU165",0.0181790356763229
"SRP135559.OTU29","SRP135559.OTU165",0.00761156773673877
"SRP135559.OTU57","SRP135559.OTU165",-0.0236830098092907
"SRP135559.OTU82","SRP135559.OTU165",0.0183440401468605
"SRP135559.OTU150","SRP135559.OTU165",0.00917439567925849
"SRP135559.OTU180","SRP135559.OTU165",-0.0101063112036489
"SRP135559.OTU13","SRP135559.OTU179",0.0185676445609767
"SRP135559.OTU17","SRP135559.OTU179",-0.00666989720969702
"SRP135559.OTU26","SRP135559.OTU179",0.0209839478742319
"SRP135559.OTU36","SRP135559.OTU179",0.0198852441137998
"SRP135559.OTU87","SRP135559.OTU179",0.0140007864339017
"SRP135559.OTU128","SRP135559.OTU179",-0.00935416264190037
"SRP135559.OTU180","SRP135559.OTU181",-0.00947362694829796
"SRP135559.OTU362","SRP135559.OTU181",0.0134193668307831
"SRP135559.OTU16","SRP135559.OTU184",-0.00643812006173766
"SRP135559.OTU304","SRP135559.OTU184",0.00633086467108626
"SRP135559.OTU16","SRP135559.OTU297",0.00677876032227511
"SRP135559.OTU38","SRP135559.OTU297",0.0180041994692002
"SRP135559.OTU36","SRP135559.OTU304",0.0155864888308857
"SRP135559.OTU14","SRP135559.OTU483",0.0065598851090234
