"SAMN08707423"	"SAMN08707425"	"SAMN08707429"	"SAMN08707432"	"SAMN08707433"	"SAMN08707441"	"SAMN08707438"
"SRP135559.OTU25"	0.00477207501835413	0.00538526371822739	0.00734658599827139	0.00530530924112573	0.00530530924112573	0.00371731222965002	0.0174991985819614
"SRP135559.OTU26"	0.00943569378629113	0.00237767821496695	0.00513780850859502	0.000421631530705774	0.127267457307794	0.000798761305544633	0.001653121130408
"SRP135559.OTU31"	0.000183541346859775	0.00493279510269263	0.00157555209327632	0.00157555209327632	0.000933954896419572	0.000251917027133307	0.00071027637922473
"SRP135559.OTU32"	0.000266969231796035	0.00159694805482854	0.000744261980217036	0.0138282920867705	0.00568112046026235	0.0119691309476996	0.0046639387025199
"SRP135559.OTU36"	0.0116715611025829	0.000461340549172692	0.00220877748967637	0.00127100519401161	5.63593471977328e-05	0.00138247149036571	0.00389709163822418
"SRP135559.OTU37"	0.0271474337582594	0.000922681098345383	0.00841039834999849	0.00471127406049496	0.00841039834999849	0.00086020448289422	0.00512907544643699
"SRP135559.OTU38"	0.000458853367149435	0.0156589628709577	0.00117641409776241	0.00764302524027884	0.00764302524027884	0.0132778706252458	0.00382166405812952
"SRP135559.OTU41"	0.00224421010478542	0.00158940370569518	0.000240084509747431	0.00158940370569518	0.00348622819094547	0.000387092017302399	0.0258465174457707
"SRP135559.OTU47"	0.0270139491423614	0.00491505123541675	0.00667434937097858	0.0108351546806025	0.0108351546806025	0.00473726897365316	0.00438108527716493
"SRP135559.OTU48"	0.000125141827404392	0.00304307323781218	0.000624219725343321	0.0320501069355332	0.000458926112895824	8.6020448289422e-05	0.000131998265165658
"SRP135559.OTU52"	0.00142661683241006	0.0119771104112142	0.00846366433331909	0.00165597311335167	0.0261587884350619	0.00109983287455761	0.0030548169938338
"SRP135559.OTU55"	0.00241106587465795	0.00588209200195182	0.0220397579948142	0.00223648029330889	0.000225437388790932	0.00175727487219819	0.00444394159391048
"SRP135559.OTU57"	0.000342054328238671	0.00152597258572506	0.00110438874483818	0.00727161625420103	0.000112718694395466	0.000608287455760913	0.00182750634385989
"SRP135559.OTU60"	0.0143913101515051	0.011018941578317	0.00120042254873716	0.00726710034313568	0.00726710034313568	0.00245772709398348	0.00244511072140194
"SRP135559.OTU61"	0.0110875659080291	0.0002927738100519	0.00715451839047345	0.00809043690803543	0.000289848071302626	0.00135789421942588	0.000345709742100532
"SRP135559.OTU62"	0.00496983732888582	0.000621035354655547	0.000360126764621147	0.0111946226703331	0.000249591394732816	0.0124238104600865	0.00496983732888582
"SRP135559.OTU64"	0.000392111059200427	0.00194295346670806	0.0032891577835398	0.00160574590374823	0.00160574590374823	0.000798761305544633	0.00280339172685159
"SRP135559.OTU68"	0.00454945529589887	0.00454945529589887	0.00225679439162585	0.0112679498930645	0.000273745400674702	0.00439933149823044	0.00575135298221794
"SRP135559.OTU69"	0.00101782019622238	0.00166792352393204	0.00261692115624699	0.00163595426471577	0.00163595426471577	0.00124115218246166	0.0023256837195854
"SRP135559.OTU71"	0.00114296202362678	0.000487956350086501	0.00136848170556035	0.00217533173432883	0.00217533173432883	0.00570192685804169	0.00920216477154871
"SRP135559.OTU72"	0.000125141827404392	0.00228895887858758	0.000240084509747431	0.00674610449129238	0.000120770029709428	0.0019047384978372	0.0018354044489701
"SRP135559.OTU74"	0.00612360675432156	0.000567803752827929	0.00477525936363167	0.000653834402688664	0.0147983543070619	0.00173269760125836	0.004846222021082
"SRP135559.OTU75"	0.000450510578655809	0.00217362374129441	0.000934689372731809	0.000470516345860067	0.000644106825116946	0.000934689372731809	0.00161540734036067
"SRP135559.OTU77"	0.002811519722352	0.00330035931331234	0.00653029866513012	0.00483179884910738	0.00483179884910738	0.00668501769563508	0.000854845907739498
"SRP135559.OTU82"	0.0115047053327104	0.00168566739120791	0.0152933832709114	0.00135655362053162	0.00611429668516428	0.000731173810460087	0.000540564324011742
"SRP135559.OTU87"	0.00349562837882934	0.00152597258572506	0.0121002592912705	0.00464451588975253	0.00464451588975253	0.00145620330318521	0.00537421508174463
"SRP135559.OTU114"	0.00114296202362678	0.00117996717384554	0.000432152117545376	0.00176596394744882	0.00100743359044061	0.000516122689736532	0.000182283318562099
"SRP135559.OTU135"	0.00174364279516786	0.0031467873376769	0.00919523672332661	0.000824931255728689	0.0031467873376769	0.000823338576484468	0.00191711766073931
"SRP135559.OTU150"	0.000634051925515584	0.000204054473672537	0.000792278882166522	0.000922182930641454	0.000922182930641454	0.00205834644121117	0.00279082046350248
"SRP135559.OTU179"	0.00103450577320964	0.000106463203655236	0.000120042254873716	0.000452184540177207	0.000428298942978949	0.000428298942978949	0.000377137900473308
"SRP135559.OTU184"	0.000296651887466451	0.000523444084638247	0.000144050705848458	0.000494958753437213	2.41540059418854e-05	0.000296651887466451	4.39994217218859e-05
"SRP135559.OTU206"	0.00286991924180738	0.0011736522041723	0.0011736522041723	0.000494958753437213	0.000789030860768259	0.000540699960676367	0.000131998265165658
"SRP135559.OTU389"	0.00143495962090369	0.000301645743689837	0.000375368426323395	4.2774213260006e-05	4.8308011883771e-05	4.91545418796697e-05	0.000375368426323395
