"Node1","Node2","Correlation"
"SRP135559.OTU9","SRP135559.OTU1",0.0167720258419125
"SRP135559.OTU13","SRP135559.OTU1",-0.018845830184136
"SRP135559.OTU14","SRP135559.OTU1",-0.0069099681954053
"SRP135559.OTU36","SRP135559.OTU1",-0.0169135575690458
"SRP135559.OTU47","SRP135559.OTU1",-0.0155898244820382
"SRP135559.OTU64","SRP135559.OTU1",-0.0131899996375443
"SRP135559.OTU128","SRP135559.OTU1",0.00945624332033133
"SRP135559.OTU179","SRP135559.OTU1",-0.0139609919243172
"SRP135559.OTU74","SRP135559.OTU2",-0.0251034798067956
"SRP135559.OTU5","SRP135559.OTU4",-0.0175719615743337
"SRP135559.OTU16","SRP135559.OTU4",0.00750961004359651
"SRP135559.OTU184","SRP135559.OTU4",-0.0160866585653896
"SRP135559.OTU13","SRP135559.OTU5",0.0171392242797363
"SRP135559.OTU17","SRP135559.OTU5",-0.00576617238028479
"SRP135559.OTU26","SRP135559.OTU5",0.0236062959004117
"SRP135559.OTU36","SRP135559.OTU5",0.019031376832399
"SRP135559.OTU47","SRP135559.OTU5",0.0154647336073643
"SRP135559.OTU64","SRP135559.OTU5",0.0125061214903137
"SRP135559.OTU88","SRP135559.OTU5",0.0130883260978271
"SRP135559.OTU179","SRP135559.OTU5",0.0142603650074137
"SRP135559.OTU184","SRP135559.OTU5",0.0156886587958854
"SRP135559.OTU8","SRP135559.OTU7",0.0228736705323805
"SRP135559.OTU9","SRP135559.OTU7",0.0205324107745022
"SRP135559.OTU12","SRP135559.OTU7",0.0197957852142004
"SRP135559.OTU14","SRP135559.OTU7",-0.00769266402031064
"SRP135559.OTU21","SRP135559.OTU7",0.0137228389774021
"SRP135559.OTU77","SRP135559.OTU7",0.0145123865256543
"SRP135559.OTU78","SRP135559.OTU7",-0.00712748653124842
"SRP135559.OTU85","SRP135559.OTU7",0.0134424338416854
"SRP135559.OTU9","SRP135559.OTU8",0.0209036239405549
"SRP135559.OTU12","SRP135559.OTU8",0.0192167280165831
"SRP135559.OTU14","SRP135559.OTU8",-0.00780222155600002
"SRP135559.OTU21","SRP135559.OTU8",0.012618475927446
"SRP135559.OTU77","SRP135559.OTU8",0.0159673252800457
"SRP135559.OTU78","SRP135559.OTU8",-0.00737143009741359
"SRP135559.OTU85","SRP135559.OTU8",0.0145563478114924
"SRP135559.OTU12","SRP135559.OTU9",0.0195562260199429
"SRP135559.OTU13","SRP135559.OTU9",-0.0169126776932364
"SRP135559.OTU14","SRP135559.OTU9",-0.00799068445767556
"SRP135559.OTU21","SRP135559.OTU9",0.0126321976367827
"SRP135559.OTU77","SRP135559.OTU9",0.0151266079684037
