"Node1","Node2","Correlation"
"SRP135559.OTU217","SRP135559.OTU1",-0.0390772054560721
"SRP135559.OTU47","SRP135559.OTU25",0.0351434056684969
"SRP135559.OTU4","SRP135559.OTU26",0.0480020791032594
"SRP135559.OTU132","SRP135559.OTU41",-0.04645027690506
"SRP135559.OTU4","SRP135559.OTU48",0.044989914894928
"SRP135559.OTU206","SRP135559.OTU48",0.0145434882256662
"SRP135559.OTU1","SRP135559.OTU57",-0.0621709556668594
"SRP135559.OTU114","SRP135559.OTU57",0.0413724249143403
"SRP135559.OTU217","SRP135559.OTU57",0.0299548085317028
"SRP135559.OTU96","SRP135559.OTU74",0.0402946157832939
"SRP135559.OTU2","SRP135559.OTU91",0.0625262523832714
"SRP135559.OTU114","SRP135559.OTU91",0.0371939014050391
"SRP135559.OTU132","SRP135559.OTU114",0.0538657545888586
"SRP135559.OTU206","SRP135559.OTU184",0.0161063870246421
"SRP135559.OTU217","SRP135559.OTU184",0.0312223770145266
