"SAMN08707423"	"SAMN08707425"	"SAMN08707429"	"SAMN08707432"	"SAMN08707438"	"SAMN08707441"	"SAMN08707433"
"SRP135559.OTU57"	0.000342054328238671	0.00152597258572506	0.00110438874483818	0.00727161625420103	0.00217046387375277	0.000608287455760913	0.000112718694395466
"SRP135559.OTU60"	0.0143913101515051	0.011018941578317	0.00120042254873716	0.00630270241878894	0.00244511072140194	0.00245772709398348	0.00630270241878894
"SRP135559.OTU61"	0.0110875659080291	0.0002927738100519	0.00715451839047345	0.00809043690803543	0.000345709742100532	0.00135789421942588	0.000289848071302626
"SRP135559.OTU62"	0.00614989881242407	0.000621035354655547	0.000360126764621147	0.0111946226703331	0.00614989881242407	0.0124238104600865	0.000249591394732816
"SRP135559.OTU64"	0.000392111059200427	0.00194295346670806	0.0032891577835398	0.0018452750683689	0.00280339172685159	0.000798761305544633	0.0018452750683689
"SRP135559.OTU68"	0.00591885719128468	0.00591885719128468	0.00225679439162585	0.0112679498930645	0.00575135298221794	0.00439933149823044	0.000273745400674702
"SRP135559.OTU69"	0.00101782019622238	0.00166792352393204	0.00261692115624699	0.00177390015568969	0.0023256837195854	0.00124115218246166	0.00177390015568969
"SRP135559.OTU71"	0.00114296202362678	0.000487956350086501	0.00136848170556035	0.00358069834177281	0.00920216477154871	0.00570192685804169	0.00358069834177281
"SRP135559.OTU72"	0.000125141827404392	0.00228895887858758	0.000240084509747431	0.00674610449129238	0.0018354044489701	0.0019047384978372	0.000120770029709428
"SRP135559.OTU74"	0.00612360675432156	0.000567803752827929	0.0027848329064357	0.000653834402688664	0.004846222021082	0.00173269760125836	0.0147983543070619
"SRP135559.OTU75"	0.000450510578655809	0.00217362374129441	0.00117751450154274	0.000470516345860067	0.00161540734036067	0.00117751450154274	0.000644106825116946
"SRP135559.OTU77"	0.002811519722352	0.00330035931331234	0.00653029866513012	0.00403640826083381	0.000854845907739498	0.00668501769563508	0.00403640826083381
"SRP135559.OTU82"	0.0115047053327104	0.00168566739120791	0.0152933832709114	0.00135655362053162	0.000540564324011742	0.000731173810460087	0.00518534129163886
"SRP135559.OTU87"	0.00349562837882934	0.00152597258572506	0.0121002592912705	0.00479045572815095	0.00537421508174463	0.00145620330318521	0.00479045572815095
"SRP135559.OTU114"	0.00114296202362678	0.00117996717384554	0.000432152117545376	0.00176596394744882	0.000182283318562099	0.000516122689736532	0.000869908545127526
"SRP135559.OTU135"	0.00174364279516786	0.00290085340228939	0.00919523672332661	0.000824931255728689	0.00191711766073931	0.000823338576484468	0.00290085340228939
"SRP135559.OTU150"	0.000634051925515584	0.000204054473672537	0.000792278882166522	0.00129591043721366	0.00279082046350248	0.00205834644121117	0.00129591043721366
"SRP135559.OTU179"	0.00103450577320964	0.000106463203655236	0.000120042254873716	0.000452184540177207	0.000377137900473308	0.000418066734477821	0.000418066734477821
"SRP135559.OTU184"	0.000301613241411451	0.000523444084638247	0.000144050705848458	0.000494958753437213	4.39994217218859e-05	0.000301613241411451	2.41540059418854e-05
"SRP135559.OTU206"	0.00286991924180738	0.00100939405527165	0.00100939405527165	0.000494958753437213	0.000131998265165658	0.000540699960676367	0.000789030860768259
"SRP135559.OTU389"	0.00143495962090369	0.000301645743689837	0.000457133529933301	4.2774213260006e-05	0.000457133529933301	4.91545418796697e-05	4.8308011883771e-05
