"Node1","Node2","Correlation"
"SRP135559.OTU9","SRP135559.OTU1",0.0155044404358329
"SRP135559.OTU16","SRP135559.OTU1",0.0262756405491654
"SRP135559.OTU32","SRP135559.OTU1",0.0237789096633746
"SRP135559.OTU37","SRP135559.OTU1",-0.0167196881689723
"SRP135559.OTU38","SRP135559.OTU1",0.0241368054260978
"SRP135559.OTU72","SRP135559.OTU1",0.0248827874133209
"SRP135559.OTU82","SRP135559.OTU1",-0.0153647186042
"SRP135559.OTU9","SRP135559.OTU2",-0.0151715829040378
"SRP135559.OTU17","SRP135559.OTU2",-0.0290081216760968
"SRP135559.OTU24","SRP135559.OTU2",-0.0312403818072788
"SRP135559.OTU26","SRP135559.OTU2",0.024095217401482
"SRP135559.OTU57","SRP135559.OTU2",-0.0211816523278184
"SRP135559.OTU72","SRP135559.OTU2",-0.0313887440742014
"SRP135559.OTU74","SRP135559.OTU2",0.0153573047114976
"SRP135559.OTU184","SRP135559.OTU2",-0.0192266705723828
"SRP135559.OTU5","SRP135559.OTU4",0.0305657925812028
"SRP135559.OTU36","SRP135559.OTU4",0.0263734005453936
"SRP135559.OTU389","SRP135559.OTU4",0.0199460940831725
"SRP135559.OTU36","SRP135559.OTU5",0.027895418659447
"SRP135559.OTU55","SRP135559.OTU5",0.0241185935079303
"SRP135559.OTU61","SRP135559.OTU5",0.0221725356625306
"SRP135559.OTU31","SRP135559.OTU6",0.0170492098907713
"SRP135559.OTU64","SRP135559.OTU6",0.0118678284599301
"SRP135559.OTU179","SRP135559.OTU6",-0.0103424447030561
"SRP135559.OTU17","SRP135559.OTU7",0.0253048926273808
"SRP135559.OTU26","SRP135559.OTU7",-0.0226774153171288
"SRP135559.OTU55","SRP135559.OTU7",0.0217837492081405
"SRP135559.OTU16","SRP135559.OTU9",0.0300501339445977
"SRP135559.OTU37","SRP135559.OTU9",-0.0155937367374271
"SRP135559.OTU38","SRP135559.OTU9",0.0235168988260933
"SRP135559.OTU32","SRP135559.OTU16",0.0224378342926236
"SRP135559.OTU37","SRP135559.OTU16",-0.0144868256106941
"SRP135559.OTU38","SRP135559.OTU16",0.0238924214422787
"SRP135559.OTU82","SRP135559.OTU16",-0.0160952625086409
"SRP135559.OTU24","SRP135559.OTU17",0.0321778565900567
"SRP135559.OTU26","SRP135559.OTU17",-0.0277698410554354
"SRP135559.OTU57","SRP135559.OTU17",0.0247896429253411
"SRP135559.OTU68","SRP135559.OTU17",0.0240466512708152
"SRP135559.OTU72","SRP135559.OTU17",0.0291575558727021
"SRP135559.OTU74","SRP135559.OTU17",-0.0146001737407081
"SRP135559.OTU184","SRP135559.OTU17",0.0220452749936307
"SRP135559.OTU31","SRP135559.OTU22",-0.0181798061135284
"SRP135559.OTU52","SRP135559.OTU22",-0.0159029104778591
"SRP135559.OTU179","SRP135559.OTU22",0.0118116275468977
"SRP135559.OTU26","SRP135559.OTU24",-0.0236391602024815
"SRP135559.OTU57","SRP135559.OTU24",0.022419339602984
"SRP135559.OTU69","SRP135559.OTU24",0.00585418548812463
"SRP135559.OTU72","SRP135559.OTU24",0.027613857202357
"SRP135559.OTU7","SRP135559.OTU25",0.0256327172809317
"SRP135559.OTU17","SRP135559.OTU25",0.0255694649896251
"SRP135559.OTU55","SRP135559.OTU25",0.025443346894452
"SRP135559.OTU69","SRP135559.OTU25",0.00640264100853747
"SRP135559.OTU57","SRP135559.OTU26",-0.0246989038895384
"SRP135559.OTU62","SRP135559.OTU26",-0.0254729680422978
"SRP135559.OTU68","SRP135559.OTU26",-0.0233673212190651
"SRP135559.OTU72","SRP135559.OTU26",-0.0285965303664922
"SRP135559.OTU184","SRP135559.OTU26",-0.0205572488971519
"SRP135559.OTU179","SRP135559.OTU31",-0.0104221187672079
"SRP135559.OTU38","SRP135559.OTU32",0.0214475234468426
"SRP135559.OTU389","SRP135559.OTU32",-0.019571629369622
"SRP135559.OTU52","SRP135559.OTU36",-0.0141785601727208
"SRP135559.OTU61","SRP135559.OTU36",0.0241948725025422
"SRP135559.OTU38","SRP135559.OTU37",-0.0244466606246953
"SRP135559.OTU60","SRP135559.OTU41",0.0134869160136068
"SRP135559.OTU6","SRP135559.OTU47",-0.0441146484202347
"SRP135559.OTU52","SRP135559.OTU47",-0.0140690898674496
"SRP135559.OTU179","SRP135559.OTU47",0.0104511148957723
"SRP135559.OTU57","SRP135559.OTU48",0.0207823909115212
"SRP135559.OTU74","SRP135559.OTU48",-0.0141019158920025
"SRP135559.OTU62","SRP135559.OTU52",-0.0284817048580108
"SRP135559.OTU179","SRP135559.OTU52",-0.0121608814288775
"SRP135559.OTU68","SRP135559.OTU57",0.0215801873991861
"SRP135559.OTU72","SRP135559.OTU57",0.0280023018632416
"SRP135559.OTU74","SRP135559.OTU57",-0.0151829803031142
"SRP135559.OTU184","SRP135559.OTU57",0.0192634759629287
"SRP135559.OTU52","SRP135559.OTU61",-0.0144864219562543
"SRP135559.OTU68","SRP135559.OTU62",0.0199262010547632
"SRP135559.OTU179","SRP135559.OTU62",0.0105331736094991
"SRP135559.OTU31","SRP135559.OTU64",0.0179946451122608
"SRP135559.OTU69","SRP135559.OTU64",0.00623711204053186
"SRP135559.OTU179","SRP135559.OTU64",-0.0109526599055623
"SRP135559.OTU72","SRP135559.OTU68",0.0252008424486646
"SRP135559.OTU184","SRP135559.OTU68",0.022755591897369
"SRP135559.OTU7","SRP135559.OTU69",0.0249787991158284
"SRP135559.OTU150","SRP135559.OTU71",0.0131731839402196
"SRP135559.OTU38","SRP135559.OTU72",0.0192797159928945
"SRP135559.OTU74","SRP135559.OTU72",-0.015672167755244
"SRP135559.OTU184","SRP135559.OTU74",-0.0185274256667105
"SRP135559.OTU37","SRP135559.OTU75",-0.0148429710021048
"SRP135559.OTU7","SRP135559.OTU77",0.0267441616768415
"SRP135559.OTU24","SRP135559.OTU77",0.0341044195942157
"SRP135559.OTU9","SRP135559.OTU82",-0.0166220799857031
"SRP135559.OTU32","SRP135559.OTU82",-0.0249437037109752
"SRP135559.OTU38","SRP135559.OTU82",-0.0233931648587747
"SRP135559.OTU72","SRP135559.OTU82",-0.024739788901896
"SRP135559.OTU60","SRP135559.OTU114",0.0126699096991614
"SRP135559.OTU74","SRP135559.OTU114",-0.0139600526100771
"SRP135559.OTU179","SRP135559.OTU135",-0.0118615640544529
"SRP135559.OTU72","SRP135559.OTU184",0.025336035826402
"SRP135559.OTU4","SRP135559.OTU206",0.0305521040236305
"SRP135559.OTU389","SRP135559.OTU206",0.0232497326771414
